anio,mes,fecha_referencia,bici,mins_viaje,hrs_viaje,dias_viaje,distancia_approx
2022,Agosto,2022-08-31,541-0311,2407,40.1166666666667,1.67152777777778,641.8666666666667
2022,Agosto,2022-08-31,541-1921,3622,60.3666666666667,2.51527777777778,965.8666666666668
2022,Agosto,2022-08-31,542-1706,6329,105.483333333333,4.39513888888889,1687.7333333333331
2022,Agosto,2022-08-31,542-2134,4770,79.5,3.3125,1272
2022,Agosto,2022-08-31,542-6200,4669,77.8166666666667,3.24236111111111,1245.0666666666666
2022,Agosto,2022-08-31,543-4618,5381,89.6833333333333,3.73680555555556,1434.9333333333334
2022,Agosto,2022-08-31,544-6828,6591,109.85,4.57708333333333,1757.6
2022,Agosto,2022-08-31,544-6943,6353,105.883333333333,4.41180555555556,1694.1333333333332
2022,Agosto,2022-08-31,545-8492,5413,90.2166666666667,3.75902777777778,1443.4666666666667
2022,Agosto,2022-08-31,546-0381,4096,68.2666666666667,2.84444444444444,1092.2666666666669
2022,Agosto,2022-08-31,547-2709,5604,93.4,3.89166666666667,1494.4
2022,Agosto,2022-08-31,551-3619,1455,24.25,1.01041666666667,388
2022,Agosto,2022-08-31,551-4476,3814,63.5666666666667,2.64861111111111,1017.0666666666666
2022,Agosto,2022-08-31,551-7446,5244,87.4,3.64166666666667,1398.4
2022,Agosto,2022-08-31,552-3022,4463,74.3833333333333,3.09930555555556,1190.1333333333334
2022,Agosto,2022-08-31,553-5273,6115,101.916666666667,4.24652777777778,1630.6666666666667
2022,Agosto,2022-08-31,553-8657,5601,93.35,3.88958333333333,1493.6
2022,Agosto,2022-08-31,554-3525,5238,87.3,3.6375,1396.8
2022,Agosto,2022-08-31,557-6335,5717,95.2833333333333,3.97013888888889,1524.5333333333333
2022,Agosto,2022-08-31,557-9917,4057,67.6166666666667,2.81736111111111,1081.8666666666668
2022,Agosto,2022-08-31,559-4643,7841,130.683333333333,5.44513888888889,2090.9333333333334
2022,Agosto,2022-08-31,561-2148,5323,88.7166666666667,3.69652777777778,1419.4666666666667
2022,Agosto,2022-08-31,561-6149,8859,147.65,6.15208333333333,2362.4
2022,Agosto,2022-08-31,562-6148,6932,115.533333333333,4.81388888888889,1848.5333333333333
2022,Agosto,2022-08-31,562-6171,1909,31.8166666666667,1.32569444444444,509.06666666666666
2022,Agosto,2022-08-31,568-4204,2909,48.4833333333333,2.02013888888889,775.7333333333333
2022,Agosto,2022-08-31,569-0284,1626,27.1,1.12916666666667,433.6
2022,Agosto,2022-08-31,570-8466,6863,114.383333333333,4.76597222222222,1830.1333333333332
2022,Agosto,2022-08-31,573-5881,4082,68.0333333333333,2.83472222222222,1088.5333333333333
2022,Agosto,2022-08-31,575-1052,4535,75.5833333333333,3.14930555555556,1209.3333333333333
2022,Agosto,2022-08-31,575-4346,8437,140.616666666667,5.85902777777778,2249.866666666667
2022,Agosto,2022-08-31,576-1796,5345,89.0833333333333,3.71180555555556,1425.3333333333333
2022,Agosto,2022-08-31,576-5136,6409,106.816666666667,4.45069444444444,1709.0666666666666
2022,Agosto,2022-08-31,576-6290,4453,74.2166666666667,3.09236111111111,1187.4666666666667
2022,Agosto,2022-08-31,576-8569,4090,68.1666666666667,2.84027777777778,1090.6666666666667
2022,Agosto,2022-08-31,576-9989,3532,58.8666666666667,2.45277777777778,941.8666666666668
2022,Agosto,2022-08-31,579-8830,4916,81.9333333333333,3.41388888888889,1310.9333333333334
2022,Agosto,2022-08-31,580-9553,5774,96.2333333333333,4.00972222222222,1539.7333333333331
2022,Agosto,2022-08-31,582-4750,4674,77.9,3.24583333333333,1246.4
2022,Agosto,2022-08-31,583-6309,6533,108.883333333333,4.53680555555556,1742.1333333333332
2022,Agosto,2022-08-31,584-1770,4320,72,3,1152
2022,Agosto,2022-08-31,585-1639,6106,101.766666666667,4.24027777777778,1628.2666666666669
2022,Agosto,2022-08-31,586-0358,2486,41.4333333333333,1.72638888888889,662.9333333333334
2022,Agosto,2022-08-31,586-7668,3168,52.8,2.2,844.8
2022,Agosto,2022-08-31,586-8625,4513,75.2166666666667,3.13402777777778,1203.4666666666667
2022,Agosto,2022-08-31,586-9581,3454,57.5666666666667,2.39861111111111,921.0666666666666
2022,Agosto,2022-08-31,587-7436,4058,67.6333333333333,2.81805555555556,1082.1333333333334
2022,Agosto,2022-08-31,588-4846,5093,84.8833333333333,3.53680555555556,1358.1333333333334
2022,Agosto,2022-08-31,588-5496,2918,48.6333333333333,2.02638888888889,778.1333333333333
2022,Agosto,2022-08-31,589-7012,5632,93.8666666666667,3.91111111111111,1501.8666666666666
2022,Agosto,2022-08-31,589-7996,7295,121.583333333333,5.06597222222222,1945.3333333333333
2022,Agosto,2022-08-31,590-8074,6658,110.966666666667,4.62361111111111,1775.4666666666667
2022,Agosto,2022-08-31,591-8644,5658,94.3,3.92916666666667,1508.8
2022,Agosto,2022-08-31,592-5193,8055,134.25,5.59375,2148
2022,Agosto,2022-08-31,592-6894,7554,125.9,5.24583333333333,2014.4
2022,Agosto,2022-08-31,594-1935,5564,92.7333333333333,3.86388888888889,1483.7333333333331
2022,Agosto,2022-08-31,596-8136,4010,66.8333333333333,2.78472222222222,1069.3333333333333
2022,Agosto,2022-08-31,597-1585,4136,68.9333333333333,2.87222222222222,1102.9333333333334
2022,Agosto,2022-08-31,597-5453,7753,129.216666666667,5.38402777777778,2067.4666666666667
2022,Agosto,2022-08-31,597-6196,4779,79.65,3.31875,1274.4
2022,Agosto,2022-08-31,600-7652,6531,108.85,4.53541666666667,1741.6
2022,Agosto,2022-08-31,600-9534,4297,71.6166666666667,2.98402777777778,1145.8666666666668
2022,Agosto,2022-08-31,601-1589,4012,66.8666666666667,2.78611111111111,1069.8666666666666
2022,Agosto,2022-08-31,601-7123,4608,76.8,3.2,1228.8
2022,Agosto,2022-08-31,602-7460,1389,23.15,0.964583333333333,370.4
2022,Agosto,2022-08-31,602-8369,4315,71.9166666666667,2.99652777777778,1150.6666666666663
2022,Agosto,2022-08-31,602-8971,6016,100.266666666667,4.17777777777778,1604.2666666666669
2022,Agosto,2022-08-31,602-9359,4789,79.8166666666667,3.32569444444444,1277.0666666666666
2022,Agosto,2022-08-31,603-2056,8324,138.733333333333,5.78055555555556,2219.7333333333336
2022,Agosto,2022-08-31,603-2544,4019,66.9833333333333,2.79097222222222,1071.7333333333331
2022,Agosto,2022-08-31,603-4854,5244,87.4,3.64166666666667,1398.4
2022,Agosto,2022-08-31,605-9026,1719,28.65,1.19375,458.4
2022,Agosto,2022-08-31,606-5692,3034,50.5666666666667,2.10694444444444,809.0666666666667
2022,Agosto,2022-08-31,607-4793,5432,90.5333333333333,3.77222222222222,1448.5333333333333
2022,Agosto,2022-08-31,608-1798,5046,84.1,3.50416666666667,1345.6
2022,Agosto,2022-08-31,608-2812,7430,123.833333333333,5.15972222222222,1981.3333333333337
2022,Agosto,2022-08-31,608-6151,3446,57.4333333333333,2.39305555555556,918.9333333333332
2022,Agosto,2022-08-31,608-7621,5390,89.8333333333333,3.74305555555556,1437.3333333333333
2022,Agosto,2022-08-31,610-8369,6109,101.816666666667,4.24236111111111,1629.0666666666666
2022,Agosto,2022-08-31,611-8889,3978,66.3,2.7625,1060.8
2022,Agosto,2022-08-31,612-0554,4635,77.25,3.21875,1236
2022,Agosto,2022-08-31,613-1213,6569,109.483333333333,4.56180555555556,1751.7333333333331
2022,Agosto,2022-08-31,613-6626,4248,70.8,2.95,1132.8
2022,Agosto,2022-08-31,616-2556,4035,67.25,2.80208333333333,1076
2022,Agosto,2022-08-31,616-4651,3239,53.9833333333333,2.24930555555556,863.7333333333333
2022,Agosto,2022-08-31,618-0426,11760,196,8.16666666666667,3136
2022,Agosto,2022-08-31,618-1333,5176,86.2666666666667,3.59444444444444,1380.2666666666669
2022,Agosto,2022-08-31,620-6304,6544,109.066666666667,4.54444444444444,1745.0666666666666
2022,Agosto,2022-08-31,620-8748,9360,156,6.5,2496
2022,Agosto,2022-08-31,621-1155,5028,83.8,3.49166666666667,1340.8
2022,Agosto,2022-08-31,621-8309,3932,65.5333333333333,2.73055555555556,1048.5333333333333
2022,Agosto,2022-08-31,622-3317,5627,93.7833333333333,3.90763888888889,1500.5333333333333
2022,Agosto,2022-08-31,622-8936,3169,52.8166666666667,2.20069444444444,845.0666666666666
2022,Agosto,2022-08-31,623-2144,5154,85.9,3.57916666666667,1374.4
2022,Agosto,2022-08-31,623-5014,9569,159.483333333333,6.64513888888889,2551.733333333333
2022,Agosto,2022-08-31,624-0345,5946,99.1,4.12916666666667,1585.6
2022,Agosto,2022-08-31,624-1640,2247,37.45,1.56041666666667,599.2
2022,Agosto,2022-08-31,624-4552,2987,49.7833333333333,2.07430555555556,796.5333333333333
2022,Agosto,2022-08-31,626-9195,4421,73.6833333333333,3.07013888888889,1178.9333333333334
2022,Agosto,2022-08-31,629-8582,2548,42.4666666666667,1.76944444444444,679.4666666666667
2022,Agosto,2022-08-31,629-9887,6258,104.3,4.34583333333333,1668.8
2022,Agosto,2022-08-31,630-3077,4959,82.65,3.44375,1322.4
2022,Agosto,2022-08-31,630-6864,7219,120.316666666667,5.01319444444444,1925.0666666666664
2022,Agosto,2022-08-31,630-8878,4919,81.9833333333333,3.41597222222222,1311.7333333333331
2022,Agosto,2022-08-31,631-5063,12629,210.483333333333,8.77013888888889,3367.733333333333
2022,Agosto,2022-08-31,632-3299,5250,87.5,3.64583333333333,1400
2022,Agosto,2022-08-31,633-1011,3076,51.2666666666667,2.13611111111111,820.2666666666667
2022,Agosto,2022-08-31,633-5160,3270,54.5,2.27083333333333,872
2022,Agosto,2022-08-31,636-0325,5088,84.8,3.53333333333333,1356.8
2022,Agosto,2022-08-31,636-0689,3779,62.9833333333333,2.62430555555556,1007.7333333333332
2022,Agosto,2022-08-31,637-5927,3905,65.0833333333333,2.71180555555556,1041.3333333333333
2022,Agosto,2022-08-31,637-8988,2400,40,1.66666666666667,640
2022,Agosto,2022-08-31,637-9986,7487,124.783333333333,5.19930555555556,1996.5333333333333
2022,Agosto,2022-08-31,639-2583,4684,78.0666666666667,3.25277777777778,1249.0666666666666
2022,Agosto,2022-08-31,640-1327,6412,106.866666666667,4.45277777777778,1709.8666666666666
2022,Agosto,2022-08-31,641-2308,9334,155.566666666667,6.48194444444444,2489.0666666666666
2022,Agosto,2022-08-31,641-3272,2586,43.1,1.79583333333333,689.6
2022,Agosto,2022-08-31,642-2463,5908,98.4666666666667,4.10277777777778,1575.4666666666667
2022,Agosto,2022-08-31,642-4329,4966,82.7666666666667,3.44861111111111,1324.2666666666669
2022,Agosto,2022-08-31,642-8627,696,11.6,0.483333333333333,185.6
2022,Agosto,2022-08-31,643-2561,2193,36.55,1.52291666666667,584.8000000000001
2022,Agosto,2022-08-31,644-0143,7130,118.833333333333,4.95138888888889,1901.3333333333337
2022,Agosto,2022-08-31,644-7676,3418,56.9666666666667,2.37361111111111,911.4666666666668
2022,Agosto,2022-08-31,646-4572,6987,116.45,4.85208333333333,1863.2
2022,Agosto,2022-08-31,646-6379,5140,85.6666666666667,3.56944444444444,1370.6666666666667
2022,Agosto,2022-08-31,646-8193,4366,72.7666666666667,3.03194444444444,1164.2666666666669
2022,Agosto,2022-08-31,647-1098,9261,154.35,6.43125,2469.6
2022,Agosto,2022-08-31,650-9038,1278,21.3,0.8875,340.8
2022,Agosto,2022-08-31,651-1539,3243,54.05,2.25208333333333,864.8
2022,Agosto,2022-08-31,651-2412,6473,107.883333333333,4.49513888888889,1726.1333333333332
2022,Agosto,2022-08-31,651-3584,3430,57.1666666666667,2.38194444444444,914.6666666666666
2022,Agosto,2022-08-31,654-6949,1771,29.5166666666667,1.22986111111111,472.26666666666665
2022,Agosto,2022-08-31,655-7508,3023,50.3833333333333,2.09930555555556,806.1333333333333
2022,Agosto,2022-08-31,655-8316,4640,77.3333333333333,3.22222222222222,1237.3333333333333
2022,Agosto,2022-08-31,657-7621,2691,44.85,1.86875,717.6
2022,Agosto,2022-08-31,659-7736,1272,21.2,0.883333333333333,339.2
2022,Agosto,2022-08-31,660-1280,4236,70.6,2.94166666666667,1129.6
2022,Agosto,2022-08-31,661-5454,4341,72.35,3.01458333333333,1157.6
2022,Agosto,2022-08-31,662-2831,3883,64.7166666666667,2.69652777777778,1035.4666666666667
2022,Agosto,2022-08-31,664-0635,4263,71.05,2.96041666666667,1136.8
2022,Agosto,2022-08-31,665-3414,5699,94.9833333333333,3.95763888888889,1519.7333333333331
2022,Agosto,2022-08-31,665-7076,5600,93.3333333333333,3.88888888888889,1493.3333333333337
2022,Agosto,2022-08-31,666-6523,10753,179.216666666667,7.46736111111111,2867.4666666666667
2022,Agosto,2022-08-31,668-1720,2655,44.25,1.84375,708
2022,Agosto,2022-08-31,669-6371,5842,97.3666666666667,4.05694444444444,1557.8666666666668
2022,Agosto,2022-08-31,672-8489,1033,17.2166666666667,0.717361111111111,275.4666666666667
2022,Agosto,2022-08-31,674-4486,2321,38.6833333333333,1.61180555555556,618.9333333333334
2022,Agosto,2022-08-31,674-9246,6766,112.766666666667,4.69861111111111,1804.2666666666669
2022,Agosto,2022-08-31,675-1093,8713,145.216666666667,6.05069444444444,2323.4666666666667
2022,Agosto,2022-08-31,676-7024,1048,17.4666666666667,0.727777777777778,279.4666666666667
2022,Agosto,2022-08-31,676-7115,884,14.7333333333333,0.613888888888889,235.73333333333332
2022,Agosto,2022-08-31,676-8493,3073,51.2166666666667,2.13402777777778,819.4666666666667
2022,Agosto,2022-08-31,677-2065,3908,65.1333333333333,2.71388888888889,1042.1333333333334
2022,Agosto,2022-08-31,677-9474,7005,116.75,4.86458333333333,1868
2022,Agosto,2022-08-31,680-1989,2231,37.1833333333333,1.54930555555556,594.9333333333334
2022,Agosto,2022-08-31,680-4090,2791,46.5166666666667,1.93819444444444,744.2666666666667
2022,Agosto,2022-08-31,680-8059,7364,122.733333333333,5.11388888888889,1963.7333333333331
2022,Agosto,2022-08-31,681-1509,6246,104.1,4.3375,1665.6
2022,Agosto,2022-08-31,681-4099,6400,106.666666666667,4.44444444444444,1706.6666666666667
2022,Agosto,2022-08-31,682-3876,1296,21.6,0.9,345.6
2022,Agosto,2022-08-31,684-1910,4486,74.7666666666667,3.11527777777778,1196.2666666666669
2022,Agosto,2022-08-31,685-7031,1627,27.1166666666667,1.12986111111111,433.8666666666667
2022,Agosto,2022-08-31,686-7170,10497,174.95,7.28958333333333,2799.2
2022,Agosto,2022-08-31,686-7469,3379,56.3166666666667,2.34652777777778,901.0666666666668
2022,Agosto,2022-08-31,688-6162,6290,104.833333333333,4.36805555555556,1677.3333333333333
2022,Agosto,2022-08-31,690-4098,5592,93.2,3.88333333333333,1491.2
2022,Agosto,2022-08-31,691-7108,5645,94.0833333333333,3.92013888888889,1505.3333333333333
2022,Agosto,2022-08-31,692-8295,1826,30.4333333333333,1.26805555555556,486.93333333333334
2022,Agosto,2022-08-31,694-1421,1422,23.7,0.9875,379.2
2022,Agosto,2022-08-31,694-1488,2733,45.55,1.89791666666667,728.8000000000001
2022,Agosto,2022-08-31,696-3193,2150,35.8333333333333,1.49305555555556,573.3333333333333
2022,Agosto,2022-08-31,696-9273,6016,100.266666666667,4.17777777777778,1604.2666666666669
2022,Agosto,2022-08-31,697-3473,5872,97.8666666666667,4.07777777777778,1565.8666666666666
2022,Agosto,2022-08-31,697-4133,6479,107.983333333333,4.49930555555556,1727.7333333333331
2022,Agosto,2022-08-31,698-8794,4388,73.1333333333333,3.04722222222222,1170.1333333333334
2022,Agosto,2022-08-31,699-9999,5819,96.9833333333333,4.04097222222222,1551.7333333333331
2022,Agosto,2022-08-31,700-5978,3102,51.7,2.15416666666667,827.2
2022,Agosto,2022-08-31,701-8070,4193,69.8833333333333,2.91180555555556,1118.1333333333332
2022,Agosto,2022-08-31,701-9979,4339,72.3166666666667,3.01319444444444,1157.0666666666666
2022,Agosto,2022-08-31,702-8558,2117,35.2833333333333,1.47013888888889,564.5333333333333
2022,Agosto,2022-08-31,702-9341,4895,81.5833333333333,3.39930555555556,1305.3333333333333
2022,Agosto,2022-08-31,704-2450,2796,46.6,1.94166666666667,745.6
2022,Agosto,2022-08-31,704-3060,3344,55.7333333333333,2.32222222222222,891.7333333333333
2022,Agosto,2022-08-31,705-0396,5500,91.6666666666667,3.81944444444444,1466.6666666666667
2022,Agosto,2022-08-31,706-0825,8047,134.116666666667,5.58819444444444,2145.866666666667
2022,Agosto,2022-08-31,707-1194,8204,136.733333333333,5.69722222222222,2187.7333333333336
2022,Agosto,2022-08-31,708-6903,3742,62.3666666666667,2.59861111111111,997.8666666666668
2022,Agosto,2022-08-31,711-2022,3585,59.75,2.48958333333333,956
2022,Agosto,2022-08-31,711-7591,4214,70.2333333333333,2.92638888888889,1123.7333333333331
2022,Agosto,2022-08-31,711-8763,2896,48.2666666666667,2.01111111111111,772.2666666666667
2022,Agosto,2022-08-31,712-1627,2469,41.15,1.71458333333333,658.4
2022,Agosto,2022-08-31,712-4662,3286,54.7666666666667,2.28194444444444,876.2666666666667
2022,Agosto,2022-08-31,712-4837,4534,75.5666666666667,3.14861111111111,1209.0666666666666
2022,Agosto,2022-08-31,712-6394,7689,128.15,5.33958333333333,2050.4
2022,Agosto,2022-08-31,713-3929,866,14.4333333333333,0.601388888888889,230.93333333333337
2022,Agosto,2022-08-31,713-7649,2744,45.7333333333333,1.90555555555556,731.7333333333333
2022,Agosto,2022-08-31,715-1178,2631,43.85,1.82708333333333,701.6
2022,Agosto,2022-08-31,716-1821,2865,47.75,1.98958333333333,764
2022,Agosto,2022-08-31,716-4288,11940,199,8.29166666666667,3184
2022,Agosto,2022-08-31,716-9857,1874,31.2333333333333,1.30138888888889,499.73333333333335
2022,Agosto,2022-08-31,717-1820,2450,40.8333333333333,1.70138888888889,653.3333333333334
2022,Agosto,2022-08-31,718-5606,5606,93.4333333333333,3.89305555555556,1494.9333333333334
2022,Agosto,2022-08-31,719-0465,3746,62.4333333333333,2.60138888888889,998.9333333333332
2022,Agosto,2022-08-31,720-8739,6489,108.15,4.50625,1730.4
2022,Agosto,2022-08-31,721-0586,3677,61.2833333333333,2.55347222222222,980.5333333333332
2022,Agosto,2022-08-31,721-5288,7439,123.983333333333,5.16597222222222,1983.7333333333331
2022,Agosto,2022-08-31,722-1336,7058,117.633333333333,4.90138888888889,1882.1333333333337
2022,Agosto,2022-08-31,722-4165,7365,122.75,5.11458333333333,1964
2022,Agosto,2022-08-31,722-8802,3533,58.8833333333333,2.45347222222222,942.1333333333332
2022,Agosto,2022-08-31,722-9198,3578,59.6333333333333,2.48472222222222,954.1333333333332
2022,Agosto,2022-08-31,725-9187,4424,73.7333333333333,3.07222222222222,1179.7333333333331
2022,Agosto,2022-08-31,727-4657,3798,63.3,2.6375,1012.8
2022,Agosto,2022-08-31,727-8658,4131,68.85,2.86875,1101.6
2022,Agosto,2022-08-31,728-4276,5296,88.2666666666667,3.67777777777778,1412.2666666666669
2022,Agosto,2022-08-31,728-7873,10792,179.866666666667,7.49444444444444,2877.866666666667
2022,Agosto,2022-08-31,729-2238,5541,92.35,3.84791666666667,1477.6
2022,Agosto,2022-08-31,729-9688,2652,44.2,1.84166666666667,707.2
2022,Agosto,2022-08-31,734-1696,4623,77.05,3.21041666666667,1232.8
2022,Agosto,2022-08-31,734-4476,1062,17.7,0.7375,283.2
2022,Agosto,2022-08-31,734-8550,8560,142.666666666667,5.94444444444444,2282.6666666666665
2022,Agosto,2022-08-31,734-9129,7636,127.266666666667,5.30277777777778,2036.2666666666669
2022,Agosto,2022-08-31,735-8773,6501,108.35,4.51458333333333,1733.6
2022,Agosto,2022-08-31,738-7426,6960,116,4.83333333333333,1856
2022,Agosto,2022-08-31,738-9323,5072,84.5333333333333,3.52222222222222,1352.5333333333333
2022,Agosto,2022-08-31,739-1303,7234,120.566666666667,5.02361111111111,1929.0666666666664
2022,Agosto,2022-08-31,739-4042,4341,72.35,3.01458333333333,1157.6
2022,Agosto,2022-08-31,740-5517,4788,79.8,3.325,1276.8
2022,Agosto,2022-08-31,741-7025,5463,91.05,3.79375,1456.8
2022,Agosto,2022-08-31,743-5001,6125,102.083333333333,4.25347222222222,1633.3333333333333
2022,Agosto,2022-08-31,743-5233,7538,125.633333333333,5.23472222222222,2010.1333333333337
2022,Agosto,2022-08-31,743-8385,6091,101.516666666667,4.22986111111111,1624.2666666666669
2022,Agosto,2022-08-31,744-5927,2696,44.9333333333333,1.87222222222222,718.9333333333334
2022,Agosto,2022-08-31,744-7014,4710,78.5,3.27083333333333,1256
2022,Agosto,2022-08-31,744-7089,6296,104.933333333333,4.37222222222222,1678.9333333333334
2022,Agosto,2022-08-31,747-0255,4144,69.0666666666667,2.87777777777778,1105.0666666666666
2022,Agosto,2022-08-31,747-5130,9594,159.9,6.6625,2558.4
2022,Agosto,2022-08-31,750-0283,3739,62.3166666666667,2.59652777777778,997.0666666666668
2022,Agosto,2022-08-31,750-2032,552,9.2,0.383333333333333,147.2
2022,Agosto,2022-08-31,751-7428,5527,92.1166666666667,3.83819444444444,1473.8666666666668
2022,Agosto,2022-08-31,752-0299,2337,38.95,1.62291666666667,623.2
2022,Agosto,2022-08-31,753-7756,5359,89.3166666666667,3.72152777777778,1429.0666666666666
2022,Agosto,2022-08-31,754-4562,4038,67.3,2.80416666666667,1076.8
2022,Agosto,2022-08-31,755-3134,6411,106.85,4.45208333333333,1709.6
2022,Agosto,2022-08-31,755-8778,4978,82.9666666666667,3.45694444444444,1327.4666666666667
